valid_time,pressure_level_hpa,score_threshold,cluster_center_low_score,cluster_center_high_score,minimum_cluster_fraction,frame_png,cluster_id,cluster_name,cell_count,cell_fraction,score_min,score_max,score_mean,score_median
2021-11-08T15:00:00,925.0,50.40071678161621,25.89046859741211,74.91096496582031,0.49767414679756894,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0925hpa.png,0,low_score_polar_like,515748,0.5023258532024311,0.0,50.40071105957031,25.890470504760742,27.583873748779297
2021-11-08T15:00:00,925.0,50.40071678161621,25.89046859741211,74.91096496582031,0.49767414679756894,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0925hpa.png,1,high_score_equator_like,510972,0.49767414679756894,50.40106201171875,100.0,74.91097259521484,75.54829406738281
2021-11-08T15:00:00,950.0,50.77743339538574,26.506977081298828,75.04788970947266,0.4926727832320399,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0950hpa.png,0,low_score_polar_like,520883,0.5073272167679601,0.0,50.77742385864258,26.506977081298828,28.14508056640625
2021-11-08T15:00:00,950.0,50.77743339538574,26.506977081298828,75.04788970947266,0.4926727832320399,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0950hpa.png,1,high_score_equator_like,505837,0.4926727832320399,50.777732849121094,100.0,75.04788970947266,75.77825927734375
2021-11-08T15:00:00,975.0,51.38356018066406,27.18718719482422,75.5799331665039,0.4845176873928627,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0975hpa.png,0,low_score_polar_like,529256,0.5154823126071373,0.0,51.38337707519531,27.18718719482422,28.679065704345703
2021-11-08T15:00:00,975.0,51.38356018066406,27.18718719482422,75.5799331665039,0.4845176873928627,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0975hpa.png,1,high_score_equator_like,497464,0.4845176873928627,51.3836555480957,100.0,75.5799331665039,76.34585571289062
2021-11-08T15:00:00,1000.0,51.74040412902832,27.680362701416016,75.80044555664062,0.48073963690197913,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-1000hpa.png,0,low_score_polar_like,533135,0.5192603630980209,0.0,51.740169525146484,27.680362701416016,28.767160415649414
2021-11-08T15:00:00,1000.0,51.74040412902832,27.680362701416016,75.80044555664062,0.48073963690197913,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-1000hpa.png,1,high_score_equator_like,493585,0.48073963690197913,51.740421295166016,99.99996185302734,75.8004379272461,76.60112762451172
2021-11-08T18:00:00,250.0,46.98232173919678,17.929357528686523,76.03528594970703,0.45799146797568957,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0250hpa.png,0,low_score_polar_like,470229,0.45799146797568957,0.0,46.98210525512695,17.92935562133789,16.627826690673828
2021-11-08T18:00:00,250.0,46.98232173919678,17.929357528686523,76.03528594970703,0.45799146797568957,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0250hpa.png,1,high_score_equator_like,556491,0.5420085320243104,46.98256301879883,100.0,76.03529357910156,75.49987030029297
